MaxN

Generated: Wednesday, July 06, 2016 10:16:38

Filename	Frame	Time (mins)	Period	Period time (mins)	OpCode	Tape Reader	Depth	Comment									Family	Genus	Species	Code	MaxN	Has fed
MNCB301_L416.avi	   4053	   2.2539			MNCB301	Molly											Labridae	Halichoeres	melanochir	37384115	1	No
MNCB301_L416.avi	  10922	   6.0739			MNCB301	Molly											Labridae	Labroides	dimidiatus	37384028	1	No
MNCB301_L416.avi	   6889	   3.8311			MNCB301	Molly											Labridae	Thalassoma	lunare	37384167	1	No
MNCB301_L416.avi	  20420	  11.3558			MNCB301	Molly											Lutjanidae	Lutjanus	carponotatus	37346011	2	Yes
MNCB301_L416.avi	  47771	  26.5660			MNCB301	Molly											Lutjanidae	Lutjanus	lemniscatus	37346010	2	Yes
MNCB301_L416.avi	  55777	  31.0182			MNCB301	Molly											Muraenidae	Gymnothorax	undulatus	37060053	1	Yes
MNCB301_L416.avi	   2729	   1.5176			MNCB301	Molly											Pomacentridae	Abudefduf	bengalensis	37372003	1	No
MNCB301_L416.avi	   3097	   1.7223			MNCB301	Molly											Pomacentridae	Neopomacentrus	azysron	37372087	11	No
MNCB301_L416.avi	   3765	   2.0938			MNCB301	Molly											Pomacentridae	Neopomacentrus	filamentosus	37372090	100	No
MNCB301_L416.avi	  61314	  34.0974			MNCB301	Molly											Pomacentridae	Pomacentrus	milleri	37372117	4	Yes
MNCB301_L416.avi	  34300	  19.0746			MNCB301	Molly											Pomacentridae	Stegastes	fasciolatus	37372132	2	No
MNCB301_L416.avi	  61314	  34.0974			MNCB301	Molly											Pomacentridae	Stegastes	obreptus	37372136	1	No
MNCB301_L416.avi	   8206	   4.5635			MNCB301	Molly											Pseudochromidae	Labracinus	lineatus	37313003	1	No
MNCB301_L416.avi	 104565	  58.1498			MNCB301	Molly											Scaridae	Scarus	ghobban	37386001	2	No
MNCB301_L416.avi	  13303	   7.3980			MNCB301	Molly											Scorpaenidae		spp		1	No
MNCB301_L416.avi	 104682	  58.2149			MNCB301	Molly											Siganidae	Siganus	doliatus	37438009	17	No
MNCB302_L425.avi	  98279	  54.6541			MNCB302	Molly											Acanthuridae	Acanthurus	grammoptilus	37437002	1	No
MNCB302_L425.avi	  35823	  19.9216			MNCB302	Molly											Chaetodontidae	Chaetodon	aureofasciatus	37365013	1	No
MNCB302_L425.avi	  75071	  41.7479			MNCB302	Molly											Chaetodontidae	Heniochus	acuminatus	37365011	1	No
MNCB302_L425.avi	  60128	  33.4379			MNCB302	Molly											Labridae	Cheilinus	chlorourus	37384064	4	No
MNCB302_L425.avi	  15321	   8.5202			MNCB302	Molly											Labridae	Choerodon	cauteroma	37384005	1	No
MNCB302_L425.avi	 108440	  60.3047			MNCB302	Molly											Labridae	Choerodon	cyanodus	37384072	2	No
MNCB302_L425.avi	  38097	  21.1862			MNCB302	Molly											Labridae	Halichoeres	melanochir	37384115	1	No
MNCB302_L425.avi	  61753	  34.3416			MNCB302	Molly											Labridae	Labroides	dimidiatus	37384028	2	No
MNCB302_L425.avi	  92315	  51.3374			MNCB302	Molly											Labridae	Stethojulis	strigiventer	37384156	1	No
MNCB302_L425.avi	  24303	  13.5152			MNCB302	Molly											Labridae	Thalassoma	lunare	37384167	1	No
MNCB302_L425.avi	   5968	   3.3189			MNCB302	Molly											Lutjanidae	Lutjanus	carponotatus	37346011	2	No
MNCB302_L425.avi	  19668	  10.9376			MNCB302	Molly											Lutjanidae	Lutjanus	lemniscatus	37346010	1	No
MNCB302_L425.avi	  34306	  19.0780			MNCB302	Molly											Mullidae	Parupeneus	indicus	37355005	1	No
MNCB302_L425.avi	  80806	  44.9372			MNCB302	Molly											Nemipteridae	Scolopsis	monogramma	37347006	1	No
MNCB302_L425.avi	 101941	  56.6906			MNCB302	Molly											Plotosidae	Paraplotosus	butleri	37192020	1	No
MNCB302_L425.avi	  34249	  19.0463			MNCB302	Molly											Pomacentridae	Neopomacentrus	filamentosus	37372090	17	No
MNCB302_L425.avi	  14342	   7.9758			MNCB302	Molly											Pomacentridae	Pomacentrus	milleri	37372117	6	No
MNCB302_L425.avi	  77279	  42.9758			MNCB302	Molly											Pseudochromidae	Labracinus	lineatus	37313003	2	Yes
MNCB302_L425.avi	  57041	  31.7212			MNCB302	Molly											Pseudochromidae	Pseudochromis	fuscus	37313006	1	No
MNCB302_L425.avi	 108743	  60.4733			MNCB302	Molly											Serranidae	Epinephelus	bilobatus	37311062	2	Yes
MNCB302_L425.avi	  61900	  34.4233			MNCB302	Molly											Siganidae	Siganus	doliatus	37438009	2	No
MNCB303_L511.avi	  18933	  10.5289			MNCB303	Molly											Acanthuridae	Acanthurus	grammoptilus	37437002	13	No
MNCB303_L511.avi	  66932	  37.2217			MNCB303	Molly											Caesionidae	Caesio	teres	37346037	2	No
MNCB303_L511.avi	 105873	  58.8772			MNCB303	Molly											Chaetodontidae	Chaetodon	aureofasciatus	37365013	2	No
MNCB303_L511.avi	  77530	  43.1153			MNCB303	Molly											Chaetodontidae	Chelmon	marginalis	37365007	2	No
MNCB303_L511.avi	 101296	  56.3319			MNCB303	Molly											Chaetodontidae	Heniochus	acuminatus	37365011	1	No
MNCB303_L511.avi	  98823	  54.9566			MNCB303	Molly											Kyphosidae	Kyphosus	bigibbus	37361021	3	No
MNCB303_L511.avi	  67771	  37.6882			MNCB303	Molly											Labridae	Choerodon	cyanodus	37384072	1	No
MNCB303_L511.avi	   9217	   5.1257			MNCB303	Molly											Labridae	Halichoeres	melanochir	37384115	2	No
MNCB303_L511.avi	 110705	  61.5643			MNCB303	Molly											Labridae	Thalassoma	lunare	37384167	1	No
MNCB303_L511.avi	  93698	  52.1066			MNCB303	Molly											Lethrinidae	Lethrinus	laticaudis	37351006	1	No
MNCB303_L511.avi	  89867	  49.9761			MNCB303	Molly											Lutjanidae	Lutjanus	carponotatus	37346011	3	Yes
MNCB303_L511.avi	  33747	  18.7671			MNCB303	Molly											Lutjanidae	Lutjanus	lemniscatus	37346010	1	No
MNCB303_L511.avi	  37228	  20.7029			MNCB303	Molly											Pomacanthidae	Pomacanthus	sexstriatus	37365010	1	No
MNCB303_L511.avi	 101661	  56.5349			MNCB303	Molly											Pomacentridae	Abudefduf	bengalensis	37372003	2	Yes
MNCB303_L511.avi	 109653	  60.9793			MNCB303	Molly											Pomacentridae	Pomacentrus	milleri	37372117	5	No
MNCB303_L511.avi	  23200	  12.9018			MNCB303	Molly											Scaridae	Scarus	ghobban	37386001	1	No
MNCB303_L511.avi	  79131	  44.0057			MNCB303	Molly											Scaridae	Scarus	rivulatus	37386027	1	No
MNCB303_L511.avi	  87963	  48.9173			MNCB303	Molly											Scombridae	Scomberomorus	spp		1	No
MNCB303_L511.avi	  25726	  14.3065			MNCB303	Molly											Serranidae	Epinephelus	coioides	37311007	1	No
MNCB303_L511.avi	  99536	  55.3531			MNCB303	Molly											Siganidae	Siganus	doliatus	37438009	107	No
MNCB304_L418.avi	  81044	  45.0695			MNCB304	Molly											Hydrophiidae	Astrotia	stokesii	39125009	1	No
MNCB304_L418.avi	   8231	   4.5774			MNCB304	Molly											Labridae	Cheilinus	chlorourus	37384064	1	No
MNCB304_L418.avi	  91600	  50.9398			MNCB304	Molly											Labridae	Cheilio	inermis	37384070	2	No
MNCB304_L418.avi	   4997	   2.7789			MNCB304	Molly											Labridae	Choerodon	cyanodus	37384072	5	No
MNCB304_L418.avi	  11951	   6.6461			MNCB304	Molly											Labridae	Choerodon	schoenleinii	37384010	1	No
MNCB304_L418.avi	 103379	  57.4903			MNCB304	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	38	Yes
MNCB304_L418.avi	  26480	  14.7258			MNCB304	Molly											Lutjanidae	Lutjanus	carponotatus	37346011	1	Yes
MNCB304_L418.avi	  10321	   5.7396			MNCB304	Molly											Mullidae	Parupeneus	indicus	37355005	1	No
MNCB304_L418.avi	  42401	  23.5797			MNCB304	Molly											Mullidae	Parupeneus	spilurus	37355015	2	No
MNCB304_L418.avi	  59026	  32.8250			MNCB304	Molly											Nemipteridae	Pentapodus	porosus	37347007	9	Yes
MNCB304_L418.avi	  12665	   7.0432			MNCB304	Molly											Pomacanthidae	Chaetodontoplus	duboulayi	37365009	1	No
MNCB304_L418.avi	  14361	   7.9863			MNCB304	Molly											Pomacentridae	Pomacentrus	milleri	37372117	2	No
MNCB304_L418.avi	  49650	  27.6109			MNCB304	Molly											Scaridae	Scarus	ghobban	37386001	1	No
MNCB304_L418.avi	   6502	   3.6158			MNCB304	Molly											Serranidae	Epinephelus	rivulatus	37311022	2	No
MNCB304_L418.avi	  90239	  50.1830			MNCB304	Molly											Siganidae	Siganus	fuscescens	37438001	7	No
MNCB304_L418.avi	  59660	  33.1776			MNCB304	Molly											Tetraodontidae	Feroxodon	multistriatus	37467010	1	No
MNCB305_L422.avi	   7008	   3.8972			MNCB305	Molly											Apogonidae		spp		1	No
MNCB305_L422.avi	  21071	  11.7178			MNCB305	Molly											Labridae	Choerodon	cauteroma	37384005	2	No
MNCB305_L422.avi	  16613	   9.2387			MNCB305	Molly											Labridae	Choerodon	cyanodus	37384072	2	No
MNCB305_L422.avi	  23060	  12.8239			MNCB305	Molly											Labridae	Choerodon	schoenleinii	37384010	1	No
MNCB305_L422.avi	  50383	  28.0186			MNCB305	Molly											Labridae	Halichoeres	melanochir	37384115	1	No
MNCB305_L422.avi	  51417	  28.5936			MNCB305	Molly											Labridae	Labroides	dimidiatus	37384028	1	No
MNCB305_L422.avi	  10839	   6.0277			MNCB305	Molly											Lethrinidae	Lethrinus	laticaudis	37351006	2	No
MNCB305_L422.avi	  10642	   5.9181			MNCB305	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	1	No
MNCB305_L422.avi	  58716	  32.6527			MNCB305	Molly											Mullidae	Parupeneus	heptacanthus	37355004	1	No
MNCB305_L422.avi	 109813	  61.0683			MNCB305	Molly											Mullidae	Parupeneus	indicus	37355005	1	No
MNCB305_L422.avi	  57069	  31.7367			MNCB305	Molly											Nemipteridae	Pentapodus	porosus	37347007	9	Yes
MNCB305_L422.avi	  38278	  21.2868			MNCB305	Molly											Nemipteridae	Scolopsis	monogramma	37347006	1	No
MNCB305_L422.avi	 109207	  60.7313			MNCB305	Molly											Pomacanthidae	Chaetodontoplus	duboulayi	37365009	1	No
MNCB305_L422.avi	  51889	  28.8561			MNCB305	Molly											Pomacentridae	Neopomacentrus	filamentosus	37372090	4	No
MNCB305_L422.avi	  40784	  22.6805			MNCB305	Molly											Pomacentridae	Pomacentrus	milleri	37372117	3	No
MNCB305_L422.avi	  13448	   7.4786			MNCB305	Molly											Serranidae	Epinephelus	bilobatus	37311062	1	No
MNCB305_L422.avi	  89947	  50.0206			MNCB305	Molly											Serranidae	Plectropomus	spp		1	No
MNCB305_L422.avi	  56267	  31.2907			MNCB305	Molly											Siganidae	Siganus	fuscescens	37438001	1	No
MNCB306_L422.avi	  14463	   8.0430			MNCB306	Molly											Labridae	Cheilio	inermis	37384070	2	No
MNCB306_L422.avi	  25535	  14.2003			MNCB306	Molly											Labridae	Choerodon	cyanodus	37384072	4	Yes
MNCB306_L422.avi	  31500	  17.5175			MNCB306	Molly											Labridae	Choerodon	schoenleinii	37384010	1	No
MNCB306_L422.avi	   6114	   3.4001			MNCB306	Molly											Labridae	Halichoeres	nebulosus	37384118	1	No
MNCB306_L422.avi	  89511	  49.7781			MNCB306	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	45	Yes
MNCB306_L422.avi	  88374	  49.1458			MNCB306	Molly											Lutjanidae	Lutjanus	carponotatus	37346011	1	No
MNCB306_L422.avi	  36001	  20.0206			MNCB306	Molly											Monacanthidae	Paramonacanthus	choirocephalus	37465064	1	No
MNCB306_L422.avi	  35663	  19.8326			MNCB306	Molly											Mullidae	Parupeneus	indicus	37355005	3	No
MNCB306_L422.avi	  89511	  49.7781			MNCB306	Molly											Mullidae	Parupeneus	spilurus	37355015	2	No
MNCB306_L422.avi	  59706	  33.2032			MNCB306	Molly											Nemipteridae	Pentapodus	vitta	37347022	9	Yes
MNCB306_L422.avi	  76899	  42.7644			MNCB306	Molly											Pomacentridae	Abudefduf	bengalensis	37372003	1	No
MNCB306_L422.avi	  66203	  36.8163			MNCB306	Molly											Pomacentridae	Pomacentrus	milleri	37372117	7	No
MNCB306_L422.avi	  98635	  54.8521			MNCB306	Molly											Pseudochromidae	Labracinus	lineatus	37313003	1	No
MNCB306_L422.avi	 100302	  55.7791			MNCB306	Molly											Scaridae	Scarus	ghobban	37386001	3	No
MNCB306_L422.avi	  39116	  21.7529			MNCB306	Molly											Scombridae	Cybiosarda	elegans	37441008	14	No
MNCB306_L422.avi	  19690	  10.9498			MNCB306	Molly											Scombridae	Scomberomorus	spp		1	No
MNCB306_L422.avi	  18248	  10.1479			MNCB306	Molly											Serranidae	Epinephelus	rivulatus	37311022	2	Yes
MNCB306_L422.avi	  90156	  50.1368			MNCB306	Molly											Siganidae	Siganus	fuscescens	37438001	1	No
MNCB307_L418.avi	  67039	  37.2812			MNCB307	Molly											Carangidae	Selaroides	leptolepis	37337015	1	No
MNCB307_L418.avi	  90128	  50.1212			MNCB307	Molly											Labridae	Cheilio	inermis	37384070	2	No
MNCB307_L418.avi	  82106	  45.6601			MNCB307	Molly											Labridae	Choerodon	cauteroma	37384005	1	No
MNCB307_L418.avi	  62868	  34.9616			MNCB307	Molly											Labridae	Choerodon	cyanodus	37384072	3	No
MNCB307_L418.avi	  91789	  51.0449			MNCB307	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	31	Yes
MNCB307_L418.avi	  23700	  13.1798			MNCB307	Molly											Lutjanidae	Lutjanus	carponotatus	37346011	1	No
MNCB307_L418.avi	  82051	  45.6295			MNCB307	Molly											Monacanthidae	Aluterus	scriptus	37465045	1	No
MNCB307_L418.avi	  29457	  16.3814			MNCB307	Molly											Monacanthidae	Paramonacanthus	choirocephalus	37465064	1	No
MNCB307_L418.avi	  13628	   7.5787			MNCB307	Molly											Mullidae	Parupeneus	indicus	37355005	5	No
MNCB307_L418.avi	  82346	  45.7936			MNCB307	Molly											Mullidae	Parupeneus	spilurus	37355015	4	No
MNCB307_L418.avi	  54498	  30.3070			MNCB307	Molly											Muraenidae	Gymnothorax	undulatus	37060053	1	Yes
MNCB307_L418.avi	  35271	  19.6146			MNCB307	Molly											Nemipteridae	Pentapodus	vitta	37347022	7	Yes
MNCB307_L418.avi	  23700	  13.1798			MNCB307	Molly											Pseudochromidae	Labracinus	lineatus	37313003	1	No
MNCB307_L418.avi	  30602	  17.0181			MNCB307	Molly											Scombridae	Scomberomorus	spp		1	No
MNCB307_L418.avi	  47043	  26.1612			MNCB307	Molly											Serranidae	Epinephelus	rivulatus	37311022	2	No
MNCB307_L418.avi	  62998	  35.0339			MNCB307	Molly											Siganidae	Siganus	fuscescens	37438001	1	No
MCNB308_L511.avi	  22683	  12.6143			MNCB308	Molly											Acanthuridae	Acanthurus	grammoptilus	37437002	1	No
MCNB308_L511.avi	  98774	  54.9294			MNCB308	Molly											Carangidae	Carangoides	hedlandensis	37337042	1	No
MCNB308_L511.avi	  81420	  45.2786			MNCB308	Molly											Carcharhinidae	Carcharhinus	limbatus	37018039	1	No
MCNB308_L511.avi	  31848	  17.7110			MNCB308	Molly											Chaetodontidae	Chelmon	marginalis	37365007	2	No
MCNB308_L511.avi	  42978	  23.9006			MNCB308	Molly											Labridae	Choerodon	cauteroma	37384005	1	No
MCNB308_L511.avi	  45580	  25.3476			MNCB308	Molly											Labridae	Choerodon	cyanodus	37384072	2	Yes
MCNB308_L511.avi	  79744	  44.3466			MNCB308	Molly											Lethrinidae	Lethrinus	laticaudis	37351006	1	Yes
MCNB308_L511.avi	  23189	  12.8957			MNCB308	Molly											Lethrinidae	Lethrinus	sp10		4	No
MCNB308_L511.avi	  89059	  49.5267			MNCB308	Molly											Lutjanidae	Lutjanus	carponotatus	37346011	1	No
MCNB308_L511.avi	  45669	  25.3971			MNCB308	Molly											Mullidae	Parupeneus	indicus	37355005	2	No
MCNB308_L511.avi	  20001	  11.1228			MNCB308	Molly											Pomacentridae	Abudefduf	bengalensis	37372003	1	No
MCNB308_L511.avi	  12557	   6.9831			MNCB308	Molly											Pomacentridae	Neopomacentrus	filamentosus	37372090	12	No
MCNB308_L511.avi	  41927	  23.3161			MNCB308	Molly											Scombridae	Scomberomorus	spp		2	No
MNCB310_L416.avi	  15344	   8.5330			MNCB310	Molly											Labridae	Choerodon	cyanodus	37384072	2	No
MNCB310_L416.avi	  18804	  10.4571			MNCB310	Molly											Lethrinidae	Lethrinus	lentjan	37351007	1	No
MNCB310_L416.avi	  14316	   7.9613			MNCB310	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	3	No
MNCB310_L416.avi	  12243	   6.8085			MNCB310	Molly											Lutjanidae	Lutjanus	carponotatus	37346011	2	No
MNCB310_L416.avi	   8927	   4.9644			MNCB310	Molly											Lutjanidae	Lutjanus	fulviflamma	37346034	17	No
MNCB310_L416.avi	  21911	  12.1850			MNCB310	Molly											Lutjanidae	Lutjanus	russellii	37346065	2	No
MNCB310_L416.avi	  89042	  49.5173			MNCB310	Molly											Muraenidae	Gymnothorax	undulatus	37060053	1	Yes
MNCB310_L416.avi	  46584	  25.9059			MNCB310	Molly											Nemipteridae	Pentapodus	vitta	37347022	1	No
MNCB310_L416.avi	   8655	   4.8131			MNCB310	Molly											Pomacentridae	Abudefduf	bengalensis	37372003	1	No
MNCB310_L416.avi	  50715	  28.2032			MNCB310	Molly											Scombridae	Scomberomorus	spp		3	No
MNCB310_L416.avi	  55484	  30.8553			MNCB310	Molly											Serranidae	Plectropomus	spp		1	No
MNCB312_L513.avi	  32998	  18.3506			MNCB312	Molly											Caesionidae	Pterocaesio	digramma	37346050	45	No
MNCB312_L513.avi	   3563	   1.9814			MNCB312	Molly											Gobiidae	Valenciennea	sp10		2	No
MNCB312_L513.avi	  40297	  22.4096			MNCB312	Molly											Labridae	Cheilinus	chlorourus	37384064	1	No
MNCB312_L513.avi	 107763	  59.9283			MNCB312	Molly											Labridae	Choerodon	cyanodus	37384072	7	Yes
MNCB312_L513.avi	  38375	  21.3408			MNCB312	Molly											Labridae	Halichoeres	melanochir	37384115	3	No
MNCB312_L513.avi	  39937	  22.2094			MNCB312	Molly											Labridae	Thalassoma	lunare	37384167	3	No
MNCB312_L513.avi	  21952	  12.2078			MNCB312	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	1	No
MNCB312_L513.avi	  15368	   8.5463			MNCB312	Molly											Lutjanidae	Lutjanus	carponotatus	37346011	2	Yes
MNCB312_L513.avi	   4686	   2.6059			MNCB312	Molly											Lutjanidae	Lutjanus	lemniscatus	37346010	1	No
MNCB312_L513.avi	  74629	  41.5021			MNCB312	Molly											Muraenidae	Gymnothorax	javanicus	37060039	1	Yes
MNCB312_L513.avi	  85452	  47.5209			MNCB312	Molly											Pomacanthidae	Pomacanthus	sexstriatus	37365010	1	No
MNCB312_L513.avi	  67746	  37.6743			MNCB312	Molly											Pomacentridae	Abudefduf	bengalensis	37372003	5	Yes
MNCB312_L513.avi	  78026	  43.3912			MNCB312	Molly											Pomacentridae	Abudefduf	sexfasciatus	37372011	1	No
MNCB312_L513.avi	   3853	   2.1427			MNCB312	Molly											Pomacentridae	Neopomacentrus	azysron	37372087	3	No
MNCB312_L513.avi	   4363	   2.4263			MNCB312	Molly											Pomacentridae	Neopomacentrus	filamentosus	37372090	16	No
MNCB312_L513.avi	 106270	  59.0980			MNCB312	Molly											Pomacentridae	Pomacentrus	milleri	37372117	6	No
MNCB312_L513.avi	   3461	   1.9247			MNCB312	Molly											Pomacentridae	Stegastes	fasciolatus	37372132	1	No
MNCB312_L513.avi	  66091	  36.7540			MNCB312	Molly											Scaridae	Scarus	ghobban	37386001	1	No
MNCB312_L513.avi	  10499	   5.8386			MNCB312	Molly											Serranidae	Epinephelus	fasciatus	37311014	2	Yes
MNCB312_L513.avi	  17517	   9.7414			MNCB312	Molly											Serranidae	Plectropomus	spp		1	No
MNCB313_L416.avi	  86015	  47.8339			MNCB313	Molly											Acanthuridae	Acanthurus	grammoptilus	37437002	2	No
MNCB313_L416.avi	  17288	   9.6141			MNCB313	Molly											Apogonidae		spp		1	No
MNCB313_L416.avi	  32891	  18.2911			MNCB313	Molly											Chaetodontidae	Chelmon	marginalis	37365007	2	No
MNCB313_L416.avi	  42479	  23.6231			MNCB313	Molly											Labridae	Anampses	lennardi	37384016	1	No
MNCB313_L416.avi	 103412	  57.5086			MNCB313	Molly											Labridae	Choerodon	cyanodus	37384072	4	No
MNCB313_L416.avi	  31873	  17.7249			MNCB313	Molly											Labridae	Choerodon	schoenleinii	37384010	1	No
MNCB313_L416.avi	  12059	   6.7062			MNCB313	Molly											Labridae	Halichoeres	melanochir	37384115	2	No
MNCB313_L416.avi	   8596	   4.7803			MNCB313	Molly											Labridae	Halichoeres	nebulosus	37384118	1	No
MNCB313_L416.avi	   3959	   2.2016			MNCB313	Molly											Labridae	Thalassoma	lunare	37384167	1	No
MNCB313_L416.avi	  75435	  41.9503			MNCB313	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	1	No
MNCB313_L416.avi	   6350	   3.5313			MNCB313	Molly											Lutjanidae	Lutjanus	carponotatus	37346011	1	No
MNCB313_L416.avi	  22821	  12.6910			MNCB313	Molly											Muraenidae	Gymnothorax	undulatus	37060053	1	Yes
MNCB313_L416.avi	  58271	  32.4052			MNCB313	Molly											Pomacanthidae	Chaetodontoplus	duboulayi	37365009	1	No
MNCB313_L416.avi	   4756	   2.6449			MNCB313	Molly											Pomacentridae	Neopomacentrus	filamentosus	37372090	3	No
MNCB313_L416.avi	   5165	   2.8723			MNCB313	Molly											Pomacentridae	Pomacentrus	milleri	37372117	22	Yes
MNCB313_L416.avi	  26333	  14.6441			MNCB313	Molly											Pseudochromidae	Labracinus	lineatus	37313003	1	No
MNCB313_L416.avi	  82221	  45.7241			MNCB313	Molly											Scaridae	Scarus	ghobban	37386001	3	No
MNCB313_L416.avi	  90509	  50.3331			MNCB313	Molly											Scaridae	Scarus	sp3		4	No
MNCB313_L416.avi	  62308	  34.6502			MNCB313	Molly											Serranidae	Epinephelus	bilobatus	37311062	1	No
MNCB313_L416.avi	   5766	   3.2065			MNCB313	Molly											Serranidae	Epinephelus	quoyanus	37311040	1	No
MNCB313_L416.avi	  86044	  47.8501			MNCB313	Molly											Siganidae	Siganus	doliatus	37438009	6	No
MNCB313_L416.avi	  14170	   7.8801			MNCB313	Molly											Siganidae	Siganus	fuscescens	37438001	9	No
MNCB314_L425.avi	  52730	  29.3238			MNCB314	Molly											Acanthuridae	Acanthurus	grammoptilus	37437002	1	No
MNCB314_L425.avi	   7487	   4.1636			MNCB314	Molly											Apogonidae		spp		1	No
MNCB314_L425.avi	  14763	   8.2099			MNCB314	Molly											Chaetodontidae	Chelmon	marginalis	37365007	3	No
MNCB314_L425.avi	  44260	  24.6135			MNCB314	Molly											Labridae	Cheilio	inermis	37384070	1	No
MNCB314_L425.avi	  14154	   7.8712			MNCB314	Molly											Labridae	Choerodon	cyanodus	37384072	3	Yes
MNCB314_L425.avi	  80925	  45.0033			MNCB314	Molly											Labridae	Choerodon	schoenleinii	37384010	1	No
MNCB314_L425.avi	  51337	  28.5491			MNCB314	Molly											Labridae	Halichoeres	melanochir	37384115	3	No
MNCB314_L425.avi	  31867	  17.7216			MNCB314	Molly											Labridae	Halichoeres	nebulosus	37384118	1	No
MNCB314_L425.avi	  83909	  46.6628			MNCB314	Molly											Labridae	Labroides	dimidiatus	37384028	1	No
MNCB314_L425.avi	  61199	  34.0335			MNCB314	Molly											Labridae	Thalassoma	lunare	37384167	3	No
MNCB314_L425.avi	 108265	  60.2074			MNCB314	Molly											Lethrinidae	Lethrinus	laticaudis	37351006	1	No
MNCB314_L425.avi	 108265	  60.2074			MNCB314	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	1	No
MNCB314_L425.avi	  29983	  16.6739			MNCB314	Molly											Lutjanidae	Lutjanus	carponotatus	37346011	1	No
MNCB314_L425.avi	  86914	  48.3339			MNCB314	Molly											Muraenidae	Gymnothorax	undulatus	37060053	1	Yes
MNCB314_L425.avi	  23755	  13.2104			MNCB314	Molly											Pomacentridae	Abudefduf	bengalensis	37372003	4	No
MNCB314_L425.avi	  91835	  51.0705			MNCB314	Molly											Pomacentridae	Neopomacentrus	filamentosus	37372090	59	No
MNCB314_L425.avi	  42973	  23.8978			MNCB314	Molly											Pomacentridae	Pomacentrus	coelestis	37372111	3	No
MNCB314_L425.avi	  74798	  41.5960			MNCB314	Molly											Pomacentridae	Pomacentrus	milleri	37372117	18	Yes
MNCB314_L425.avi	  83742	  46.5699			MNCB314	Molly											Pseudochromidae	Labracinus	lineatus	37313003	1	Yes
MNCB314_L425.avi	  22882	  12.7249			MNCB314	Molly											Scaridae	Scarus	ghobban	37386001	2	No
MNCB314_L425.avi	  10145	   5.6418			MNCB314	Molly											Scaridae	Scarus	sp10		1	No
MNCB314_L425.avi	  88370	  49.1436			MNCB314	Molly											Scaridae	Scarus	sp3		1	No
MNCB314_L425.avi	  66634	  37.0559			MNCB314	Molly											Serranidae	Epinephelus	rivulatus	37311022	1	Yes
MNCB314_L425.avi	  27529	  15.3092			MNCB314	Molly											Siganidae	Siganus	doliatus	37438009	3	No
MNCB314_L425.avi	  34283	  19.0652			MNCB314	Molly											Siganidae	Siganus	fuscescens	37438001	7	No
MNCB315_L511.avi	  37913	  21.0839			MNCB315	Molly											Labridae	Cheilio	inermis	37384070	1	No
MNCB315_L511.avi	  35284	  19.6218			MNCB315	Molly											Labridae	Choerodon	cauteroma	37384005	1	No
MNCB315_L511.avi	  80272	  44.6402			MNCB315	Molly											Labridae	Choerodon	cyanodus	37384072	4	Yes
MNCB315_L511.avi	  49077	  27.2923			MNCB315	Molly											Labridae	Choerodon	schoenleinii	37384010	1	No
MNCB315_L511.avi	  16463	   9.1553			MNCB315	Molly											Labridae	Halichoeres	nebulosus	37384118	1	No
MNCB315_L511.avi	  67891	  37.7550			MNCB315	Molly											Lethrinidae	Lethrinus	laticaudis	37351006	1	Yes
MNCB315_L511.avi	  72812	  40.4916			MNCB315	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	49	Yes
MNCB315_L511.avi	  54614	  30.3715			MNCB315	Molly											Monacanthidae	Paramonacanthus	choirocephalus	37465064	2	Yes
MNCB315_L511.avi	  95575	  53.1504			MNCB315	Molly											Mullidae	Parupeneus	cyclostomus	37355025	1	No
MNCB315_L511.avi	  30934	  17.2028			MNCB315	Molly											Mullidae	Parupeneus	indicus	37355005	1	No
MNCB315_L511.avi	  37913	  21.0839			MNCB315	Molly											Mullidae	Upeneus	tragula	37355014	1	No
MNCB315_L511.avi	  73745	  41.0105			MNCB315	Molly											Muraenidae	Gymnothorax	javanicus	37060039	1	Yes
MNCB315_L511.avi	  90120	  50.1168			MNCB315	Molly											Nemipteridae	Pentapodus	porosus	37347007	1	No
MNCB315_L511.avi	  11974	   6.6589			MNCB315	Molly											Nemipteridae	Pentapodus	vitta	37347022	1	Yes
MNCB315_L511.avi	  13537	   7.5281			MNCB315	Molly											Pomacentridae	Pomacentrus	milleri	37372117	3	No
MNCB315_L511.avi	  18223	  10.1340			MNCB315	Molly											Scaridae	Scarus	ghobban	37386001	1	No
MNCB315_L511.avi	   6310	   3.5091			MNCB315	Molly											Scombridae	Scomberomorus	spp		1	No
MNCB315_L511.avi	  10931	   6.0789			MNCB315	Molly											Serranidae	Epinephelus	rivulatus	37311022	1	No
MNCB315_L511.avi	  42476	  23.6214			MNCB315	Molly											Siganidae	Siganus	fuscescens	37438001	11	No
